driver_name,normalized_driver_name,dp_drivers_pack_extended_sinks_signed_timeout300_run1,dp_drivers_pack_extended_sinks_signed_timeout300_run1_time_taken,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_leak_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_handle_exposure_count,dp_drivers_pack_extended_sinks_signed_timeout300_run1_rw_primitive_count
nuviocir_x86_1.sys,nuviocir_x86_1.sys,,3.970151424407959,0,0,0
nuvotonir.sys,nuvotonir.sys,,3.6028153896331787,0,0,0
nuvotonir_1.sys,nuvotonir_1.sys,,3.554882287979126,0,0,0
nuvserenum.sys,nuvserenum.sys,no sinks found,17.4890718460083,0,0,0
nuvserenum_1.sys,nuvserenum_1.sys,no sinks found,7.846518039703369,0,0,0
nv4_mini.sys,nv4_mini.sys,,6.265354633331299,0,0,0
nv4_mini_1.sys,nv4_mini_1.sys,,6.379309892654419,0,0,0
nv4_mini_2.sys,nv4_mini_2.sys,,6.1927809715271,0,0,0
nv4_mini_3.sys,nv4_mini_3.sys,,6.339480400085449,0,0,0
nvhda32.sys,nvhda.sys,,3.686791181564331,0,0,0
nvhda32_1.sys,nvhda32_1.sys,,3.6519739627838135,0,0,0
nvhda32v.sys,nvhda32v.sys,,3.5582900047302246,0,0,0
nvhda32v_1.sys,nvhda32v_1.sys,,3.3057212829589844,0,0,0
nvhda64.sys,nvhda.sys,,3.9173800945281982,0,0,0
nvhda64_1.sys,nvhda64_1.sys,,3.8998210430145264,0,0,0
nvhda64v.sys,nvhda64v.sys,,3.7359793186187744,0,0,0
nvhda64v_1.sys,nvhda64v_1.sys,,3.721090316772461,0,0,0
nvkflt.sys,nvkflt.sys,timeout,300.0280821323395,0,0,0
nvkflt_1.sys,nvkflt_1.sys,no sinks found,4.179145574569702,0,0,0
nvkflt_2.sys,nvkflt_2.sys,timeout,300.00870275497437,0,0,0
nvkflt_3.sys,nvkflt_3.sys,timeout,300.02245569229126,0,0,0
nvkflt_4.sys,nvkflt_4.sys,no sinks found,4.141069650650024,0,0,0
nvkflt_5.sys,nvkflt_5.sys,timeout,300.0075170993805,0,0,0
nvlddmkm.sys,nvlddmkm.sys,timeout,300.04028487205505,0,0,0
nvlddmkm_1.sys,nvlddmkm_1.sys,timeout,300.04251170158386,0,0,0
nvlddmkm_10.sys,nvlddmkm_10.sys,,8.46577787399292,0,0,0
nvlddmkm_11.sys,nvlddmkm_11.sys,timeout,300.0388903617859,0,0,0
nvlddmkm_13.sys,nvlddmkm_13.sys,timeout,300.04975605010986,0,0,0
nvlddmkm_2.sys,nvlddmkm_2.sys,timeout,300.0547869205475,0,0,0
nvlddmkm_3.sys,nvlddmkm_3.sys,,8.449175834655762,0,0,0
nvlddmkm_4.sys,nvlddmkm_4.sys,timeout,300.037535905838,0,0,0
nvlddmkm_6.sys,nvlddmkm_6.sys,timeout,300.0541663169861,0,0,0
nvlddmkm_7.sys,nvlddmkm_7.sys,timeout,300.0478196144104,0,0,0
nvlddmkm_8.sys,nvlddmkm_8.sys,timeout,300.04713249206543,0,0,0
nvlddmkm_9.sys,nvlddmkm_9.sys,timeout,300.06495785713196,0,0,0
nvm62x32.sys,nvm62x.sys,,3.8698489665985107,0,0,0
nvm62x64.sys,nvm62.sys,,4.1691977977752686,0,0,0
nvme.sys,nvme.sys,,3.274911880493164,0,0,0
nvmeF.sys,nvmef.sys,no sinks found,4.411085367202759,0,0,0
nvmeF_1.sys,nvmef_1.sys,no sinks found,4.453706741333008,0,0,0
nvme_1.sys,nvme_1.sys,,3.4442265033721924,0,0,0
nvme_wdc.sys,nvme_wdc.sys,,3.841801404953003,0,0,0
nvme_wdc_1.sys,nvme_wdc_1.sys,,3.9275152683258057,0,0,0
nvmfdx32.sys,nvmfdx.sys,,3.689798355102539,0,0,0
nvmfdx64.sys,nvmfd.sys,,4.009331941604614,0,0,0
nvnrmx32.sys,nvnrmx.sys,,3.8782081604003906,0,0,0
nvnrmx64.sys,nvnrm.sys,,4.027056455612183,0,0,0
nvnwbx32.sys,nvnwbx.sys,,3.68851900100708,0,0,0
nvnwbx64.sys,nvnwb.sys,,4.096871614456177,0,0,0
nvpcf.sys,nvpcf.sys,,3.533217668533325,0,0,0
nvpcf_1.sys,nvpcf_1.sys,,3.5885682106018066,0,0,0
nvpciflt.sys,nvpciflt.sys,no sinks found,12.276882886886597,0,0,0
nvpciflt_1.sys,nvpciflt_1.sys,timeout,300.020468711853,0,0,0
nvpciflt_10.sys,nvpciflt_10.sys,no sinks found,6.216628789901733,0,0,0
nvpciflt_11.sys,nvpciflt_11.sys,no sinks found,10.511932134628296,0,0,0
nvpciflt_2.sys,nvpciflt_2.sys,no sinks found,15.110864877700806,0,0,0
nvpciflt_3.sys,nvpciflt_3.sys,no sinks found,6.296590328216553,0,0,0
nvpciflt_4.sys,nvpciflt_4.sys,no sinks found,14.704095363616943,0,0,0
nvpciflt_5.sys,nvpciflt_5.sys,no sinks found,12.370930433273315,0,0,0
nvpciflt_6.sys,nvpciflt_6.sys,timeout,300.02185559272766,0,0,0
nvpciflt_7.sys,nvpciflt_7.sys,no sinks found,10.999135255813599,0,0,0
nvpciflt_8.sys,nvpciflt_8.sys,no sinks found,5.939391136169434,0,0,0
nvpciflt_9.sys,nvpciflt_9.sys,no sinks found,5.765405654907227,0,0,0
nvrd32.sys,nvrd.sys,,4.489875555038452,0,0,0
nvrd32_1.sys,nvrd32_1.sys,,4.418029546737671,0,0,0
nvrd64.sys,nvrd.sys,,5.694588899612427,0,0,0
nvrd64_1.sys,nvrd64_1.sys,,5.671406269073486,0,0,0
nvsdicap.sys,nvsdicap.sys,,4.491011619567871,0,0,0
nvsdicap_1.sys,nvsdicap_1.sys,,5.035309076309204,0,0,0
nvsmu.sys,nvsmu.sys,,4.299891471862793,0,0,0
nvsmu_1.sys,nvsmu_1.sys,,4.420302391052246,0,0,0
nvstusb32.sys,nvstusb.sys,timeout,300.0314908027649,0,0,0
nvstusb32_1.sys,nvstusb32_1.sys,timeout,300.03908586502075,0,0,0
nvstusb64.sys,nvstusb.sys,timeout,300.0314431190491,0,0,0
nvstusb64_1.sys,nvstusb64_1.sys,timeout,300.0232775211334,0,0,0
nvtcpx32.sys,nvtcpx.sys,,4.1356520652771,0,0,0
nvtcpx64.sys,nvtcp.sys,,3.4108424186706543,0,0,0
nwhpbus.sys,nwhpbus.sys,timeout,300.02489161491394,0,0,0
nx6000.sys,nx6000.sys,no sinks found,4.267138957977295,0,0,0
o2cap.sys,o2cap.sys,,3.6840620040893555,0,0,0
o2mdfw8.sys,o2mdfw8.sys,,4.122447967529297,0,0,0
o2mdfw8x64.sys,o2mdfw8.sys,,3.654040575027466,0,0,0
o2mdg.sys,o2mdg.sys,,3.661818504333496,0,0,0
o2mdgx64.sys,o2mdg.sys,,3.6808362007141113,0,0,0
o2mdrw8.sys,o2mdrw8.sys,,3.539483070373535,0,0,0
o2mdrw8x64.sys,o2mdrw8.sys,,3.721527338027954,0,0,0
o2mdx64.sys,o2md.sys,,4.142639875411987,0,0,0
o2media.sys,o2media.sys,,3.774168014526367,0,0,0
o2sd.sys,o2sd.sys,,4.0264668464660645,0,0,0
o2sdg.sys,o2sdg.sys,,3.528657913208008,0,0,0
o2sdgx64.sys,o2sdg.sys,,3.7877745628356934,0,0,0
o2sdjxp.sys,o2sdj.sys,,4.231948375701904,0,0,0
o2sdjxpx64.sys,o2sdj.sys,,3.6135001182556152,0,0,0
o2sdx64.sys,o2sd.sys,,4.2751665115356445,0,0,0
obdrv.sys,obdrv.sys,,3.8532676696777344,0,0,0
obdrv64.sys,obdrv.sys,,3.8790721893310547,0,0,0
obdrv64_1.sys,obdrv64_1.sys,,3.902289867401123,0,0,0
obdrv_1.sys,obdrv_1.sys,,3.755422592163086,0,0,0
ocnd63.sys,ocnd63.sys,,4.06191086769104,0,0,0
ocnd64.sys,ocnd.sys,,4.051738500595093,0,0,0
ocnd65.sys,ocnd65.sys,,3.877248764038086,0,0,0
ocznvme.sys,ocznvme.sys,,3.6704416275024414,0,0,0
ocznvme_1.sys,ocznvme_1.sys,,3.5135116577148438,0,0,0
og0va1b.sys,og0va1b.sys,,4.16580867767334,0,0,0
osd_driver.sys,osd_driver.sys,,3.8750956058502197,0,0,0
ov01a1s.sys,ov01a1s.sys,,3.8861382007598877,0,0,0
ov02c10.sys,ov02c10.sys,,3.9757602214813232,0,0,0
ov08x40.sys,ov08x40.sys,,3.823246955871582,0,0,0
ov13850.sys,ov13850.sys,,3.6354100704193115,0,0,0
ov13858.sys,ov13858.sys,,3.6333532333374023,0,0,0
ov13b10.sys,ov13b10.sys,,4.283469915390015,0,0,0
ov2241.sys,ov2241.sys,,3.773564100265503,0,0,0
ov2680.sys,ov2680.sys,,3.9047744274139404,0,0,0
ov2722.sys,ov2722.sys,,3.5348763465881348,0,0,0
ov2724.sys,ov2724.sys,,3.860504150390625,0,0,0
ov2740.sys,ov2740.sys,,3.8537964820861816,0,0,0
ov2742.sys,ov2742.sys,,3.6813979148864746,0,0,0
ov530cmd.sys,ov530cmd.sys,,3.734936475753784,0,0,0
ov530vid.sys,ov530vid.sys,,3.780107259750366,0,0,0
ov5648.sys,ov5648.sys,,4.013029098510742,0,0,0
ov5670.sys,ov5670.sys,,3.6818687915802,0,0,0
ov5670_1.sys,ov5670_1.sys,,3.6657638549804688,0,0,0
ov5675.sys,ov5675.sys,,3.9983413219451904,0,0,0
ov5675_1.sys,ov5675_1.sys,,3.9825642108917236,0,0,0
ov5678.sys,ov5678.sys,,3.7086265087127686,0,0,0
ov5678_1.sys,ov5678_1.sys,,3.7821226119995117,0,0,0
ov5693.sys,ov5693.sys,,3.7404866218566895,0,0,0
ov5693_1.sys,ov5693_1.sys,,3.7983407974243164,0,0,0
ov7251.sys,ov7251.sys,,3.5477311611175537,0,0,0
ov7251_1.sys,ov7251_1.sys,,3.6434485912323,0,0,0
ov8835.sys,ov8835.sys,,3.6361660957336426,0,0,0
ov8835_1.sys,ov8835_1.sys,,3.5684335231781006,0,0,0
ov8856.sys,ov8856.sys,,3.728503942489624,0,0,0
ov8856_1.sys,ov8856_1.sys,,3.629585027694702,0,0,0
ov8858.sys,ov8858.sys,,3.5862016677856445,0,0,0
ov8858_1.sys,ov8858_1.sys,,3.5146684646606445,0,0,0
ov8865.sys,ov8865.sys,,3.9850094318389893,0,0,0
ov8865_1.sys,ov8865_1.sys,,3.813642978668213,0,0,0
ov9234.sys,ov9234.sys,,3.6737945079803467,0,0,0
ov9234_1.sys,ov9234_1.sys,,3.7384495735168457,0,0,0
ov9728.sys,ov9728.sys,,3.8879027366638184,0,0,0
ov9728_1.sys,ov9728_1.sys,,3.8153727054595947,0,0,0
ov9734.sys,ov9734.sys,,3.8520872592926025,0,0,0
ov9734_1.sys,ov9734_1.sys,,3.794360637664795,0,0,0
oz776.sys,oz776.sys,no sinks found,3.8736767768859863,0,0,0
oz776x64.sys,oz776.sys,no sinks found,14.505124807357788,0,0,0
p2usb.sys,p2usb.sys,no sinks found,16.82937741279602,0,0,0
p2usbhum.sys,p2usbhum.sys,,3.7363457679748535,0,0,0
p2usbhum_1.sys,p2usbhum_1.sys,,3.7718982696533203,0,0,0
pax_usbser.sys,pax_usbser.sys,no sinks found,4.458997964859009,0,0,0
pax_usbser_1.sys,pax_usbser_1.sys,no sinks found,4.500533103942871,0,0,0
pcip.sys,pcip.sys,,3.73337459564209,0,0,0
pcip_1.sys,pcip_1.sys,,3.7868926525115967,0,0,0
pctv4XXe_amd64.sys,pctv4xxe_amd.sys,,3.7799785137176514,0,0,0
pctv4XXe_amd64_1.sys,pctv4xxe_amd64_1.sys,,3.8355696201324463,0,0,0
pedrv.sys,pedrv.sys,,24.910420894622803,0,0,0
pedrv_1.sys,pedrv_1.sys,,24.624152183532715,0,0,0
pemicrowindrvr.sys,pemicrowindrvr.sys,,4.1202592849731445,0,0,0
pemicrowindrvr_1.sys,pemicrowindrvr_1.sys,,4.023197650909424,0,0,0
penfilter.sys,penfilter.sys,no sinks found,6.996535539627075,0,0,0
plser.sys,plser.sys,,3.899751663208008,0,0,0
plser64.sys,plser.sys,,3.867994546890259,0,0,0
plser64_2.sys,plser64_2.sys,,3.9588749408721924,0,0,0
plser_1.sys,plser_1.sys,,3.793030023574829,0,0,0
pmdrvs.sys,pmdrvs.sys,timeout,300.03581047058105,0,0,0
pmouself.sys,pmouself.sys,no sinks found,4.491711854934692,0,0,0
pparallel.sys,pparallel.sys,timeout,300.06800174713135,0,0,0
pparallel_1.sys,pparallel_1.sys,timeout,300.773398399353,0,0,0
pparallel_2k.sys,pparallel.sys,no sinks found,8.0564284324646,0,0,0
pparallel_2k_1.sys,pparallel_2k_1.sys,no sinks found,8.27433729171753,0,0,0
ppivbus_x64.sys,ppivbus.sys,timeout,300.0123333930969,0,0,0
ppivbus_x64_1.sys,ppivbus_x64_1.sys,timeout,300.01459884643555,0,0,0
ppivbus_x86.sys,ppivbus.sys,timeout,300.0151312351227,0,0,0
ppivbus_x86_1.sys,ppivbus_x86_1.sys,timeout,300.0193693637848,0,0,0
prof7300.sys,prof7300.sys,,4.073040723800659,0,0,0
prof7300_1.sys,prof7300_1.sys,,4.238778591156006,0,0,0
protec.sys,protec.sys,no sinks found,4.007813215255737,0,0,0
protec_1.sys,protec_1.sys,no sinks found,4.054448843002319,0,0,0
pserial.sys,pserial.sys,timeout,300.1753571033478,0,0,0
pserial_1.sys,pserial_1.sys,timeout,300.25085735321045,0,0,0
ptlser.sys,ptlser.sys,,4.79434871673584,0,0,0
ptlser64.sys,ptlser.sys,timeout,300.2915539741516,0,0,0
ptlser64_1.sys,ptlser64_1.sys,,37.01387143135071,0,0,0
ptlser_1.sys,ptlser_1.sys,timeout,300.29023027420044,0,0,0
pxmb86m0x_usb.sys,pxmb86m0x_usb.sys,,3.7679214477539062,0,0,0
pxmb86m0x_usb_1.sys,pxmb86m0x_usb_1.sys,,3.7491488456726074,0,0,0
qcRng850.sys,qcrng850.sys,,3.832925319671631,0,0,0
qca11ad850.sys,qca11ad850.sys,,3.9393258094787598,0,0,0
qca11adx.sys,qca11adx.sys,,4.037467956542969,0,0,0
qca11adx64.sys,qca11ad.sys,,3.9949820041656494,0,0,0
qcabd850.sys,qcabd850.sys,,3.9211294651031494,0,0,0
qcadcm8280.sys,qcadcm8280.sys,,4.070375442504883,0,0,0
qcadcm850.sys,qcadcm850.sys,,4.052390813827515,0,0,0
qcadsprpc850.sys,qcadsprpc850.sys,,3.4507064819335938,0,0,0
qcadsprpcd850.sys,qcadsprpcd850.sys,,3.616339921951294,0,0,0
qcaucd8280.sys,qcaucd8280.sys,,3.925563335418701,0,0,0
qcauddev850.sys,qcauddev850.sys,,4.052075624465942,0,0,0
qcaudminiport8280.sys,qcaudminiport8280.sys,,3.7047548294067383,0,0,0
qcaudminiport850.sys,qcaudminiport850.sys,,3.893548011779785,0,0,0
qcbtfmuart850.sys,qcbtfmuart850.sys,,3.810314893722534,0,0,0
qcbtuart.sys,qcbtuart.sys,,3.9038119316101074,0,0,0
qcbtuart6390.sys,qcbtuart6390.sys,,3.9867379665374756,0,0,0
qcbtuart6390_1.sys,qcbtuart6390_1.sys,,4.035158634185791,0,0,0
qcbtuart_1.sys,qcbtuart_1.sys,,3.6128225326538086,0,0,0
qccamauxsensor8280.sys,qccamauxsensor8280.sys,,3.5585992336273193,0,0,0
qccamauxsensor850.sys,qccamauxsensor850.sys,,3.728079319000244,0,0,0
qccamavs8280.sys,qccamavs8280.sys,,3.890031337738037,0,0,0
qccamavs850.sys,qccamavs850.sys,,4.103936195373535,0,0,0
qccamflash8280.sys,qccamflash8280.sys,,3.526571750640869,0,0,0
qccamfrontsensor8280.sys,qccamfrontsensor8280.sys,,3.6039798259735107,0,0,0
qccamfrontsensor850.sys,qccamfrontsensor850.sys,,3.6572349071502686,0,0,0
qccamisp8280.sys,qccamisp8280.sys,,4.191561222076416,0,0,0
qccamisp850.sys,qccamisp850.sys,,3.7163608074188232,0,0,0
qccamjpege8280.sys,qccamjpege8280.sys,,3.6537346839904785,0,0,0
qccamjpege850.sys,qccamjpege850.sys,,3.523064136505127,0,0,0
qccammipicsi8280.sys,qccammipicsi8280.sys,,3.625682830810547,0,0,0
qccammipicsi850.sys,qccammipicsi850.sys,,3.5422511100769043,0,0,0
qccamplatform8280.sys,qccamplatform8280.sys,,3.886363983154297,0,0,0
qccamplatform850.sys,qccamplatform850.sys,,3.47925066947937,0,0,0
qccamrearsensor8280.sys,qccamrearsensor8280.sys,,3.6328699588775635,0,0,0
qccamrearsensor850.sys,qccamrearsensor850.sys,,3.55472731590271,0,0,0
qccamtelesensor8280.sys,qccamtelesensor8280.sys,,3.399686098098755,0,0,0
qccamultrawidesensor8280.sys,qccamultrawidesensor8280.sys,,3.495741605758667,0,0,0
qccdi850.sys,qccdi850.sys,,3.4658312797546387,0,0,0
qcdiagrouter850.sys,qcdiagrouter850.sys,,3.4398324489593506,0,0,0
qcdxkm8280.sys,qcdxkm8280.sys,,3.905837059020996,0,0,0
qcdxkm850.sys,qcdxkm850.sys,,4.023519515991211,0,0,0
qcglink850.sys,qcglink850.sys,,3.8193552494049072,0,0,0
qcgpi8280.sys,qcgpi8280.sys,,3.6833994388580322,0,0,0
qcgpi850.sys,qcgpi850.sys,,3.7682948112487793,0,0,0
qcgpio.sys,qcgpio.sys,,3.761622905731201,0,0,0
qcgsi850.sys,qcgsi850.sys,,3.638791084289551,0,0,0
qci2c850.sys,qci2c850.sys,,3.943326473236084,0,0,0
qciommu850.sys,qciommu850.sys,,3.8158445358276367,0,0,0
qcipa850.sys,qcipa850.sys,,3.61413836479187,0,0,0
qckmbam850.sys,qckmbam850.sys,,3.695514678955078,0,0,0
qcmbb850.sys,qcmbb850.sys,,3.902272939682007,0,0,0
qcmbb850_1.sys,qcmbb850_1.sys,,4.135015249252319,0,0,0
qcmbb850_2.sys,qcmbb850_2.sys,,4.157394170761108,0,0,0
qcombushp.sys,qcombushp.sys,timeout,300.019775390625,0,0,0
qcombuslno.sys,qcombuslno.sys,timeout,300.0254592895508,0,0,0
qcombussra.sys,qcombussra.sys,no sinks found,4.5406174659729,0,0,0
qcpep850.sys,qcpep850.sys,,3.6326406002044678,0,0,0
qcpil850.sys,qcpil850.sys,,3.5224051475524902,0,0,0
qcpmic850.sys,qcpmic850.sys,,3.610567808151245,0,0,0
qcpmicgpio8280.sys,qcpmicgpio8280.sys,,3.853853940963745,0,0,0
qcpmicgpio850.sys,qcpmicgpio850.sys,,3.4580228328704834,0,0,0
qcqmux.sys,qcqmux.sys,,4.176988840103149,0,0,0
qcremotefs850.sys,qcremotefs850.sys,,3.410092830657959,0,0,0
qcscm850.sys,qcscm850.sys,,3.599027156829834,0,0,0
qcslimbus850.sys,qcslimbus850.sys,,3.806277275085449,0,0,0
qcsmmu850.sys,qcsmmu850.sys,,4.064127206802368,0,0,0
qcsp.sys,qcsp.sys,,3.8852715492248535,0,0,0
qcspi8280.sys,qcspi8280.sys,,3.5323739051818848,0,0,0
qcspi850.sys,qcspi850.sys,,3.3027596473693848,0,0,0
qcspmi850.sys,qcspmi850.sys,,3.922229766845703,0,0,0
qcsubsys850.sys,qcsubsys850.sys,,3.74025559425354,0,0,0
qcsyscache850.sys,qcsyscache850.sys,,4.062121629714966,0,0,0
qcuart8280.sys,qcuart8280.sys,,3.8239877223968506,0,0,0
qcuart850.sys,qcuart850.sys,,3.236258029937744,0,0,0
qcude.sys,qcude.sys,,3.7274985313415527,0,0,0
qcusbcucsi850.sys,qcusbcucsi850.sys,,3.497667074203491,0,0,0
qcusbfilter.sys,qcusbfilter.sys,no sinks found,4.083873748779297,0,0,0
qcusbfilter_1.sys,qcusbfilter_1.sys,no sinks found,3.3963191509246826,0,0,0
qcusbfilter_2.sys,qcusbfilter_2.sys,no sinks found,4.088923692703247,0,0,0
qcusbnet_1.sys,qcusbnet_1.sys,no sinks found,4.379781723022461,0,0,0
qcusbser_1.sys,qcusbser_1.sys,no sinks found,4.107062816619873,0,0,0
qcusbser_2.sys,qcusbser_2.sys,no sinks found,3.851283550262451,0,0,0
qcusbser_3.sys,qcusbser_3.sys,timeout,300.05560755729675,0,0,0
qcusbwwan_1.sys,qcusbwwan_1.sys,no sinks found,4.17029881477356,0,0,0
qcwlan32.sys,qcwlan.sys,,4.222411155700684,0,0,0
qcwlan64.sys,qcwlan.sys,,4.427385330200195,0,0,0
qcwlan8280.sys,qcwlan8280.sys,,4.026185512542725,0,0,0
qcwlan850.sys,qcwlan850.sys,,3.8904166221618652,0,0,0
qd16032.sys,qd160.sys,timeout,300.41099095344543,0,0,0
qd16032_1.sys,qd16032_1.sys,,6.123106241226196,0,0,0
qd160x64.sys,qd160.sys,timeout,300.6035838127136,0,0,0
qd160x64_1.sys,qd160x64_1.sys,,243.18522572517395,0,0,0
qd162x64.sys,qd160.sys,timeout,300.7741949558258,0,0,0
qd162x64_1.sys,qd162x64_1.sys,timeout,300.45700883865356,0,0,0
qd25232.sys,qd160.sys,,4.2972071170806885,0,0,0
qd25232_1.sys,qd25232_1.sys,,4.22120475769043,0,0,0
qd252x64.sys,qd160.sys,,256.3631055355072,0,0,0
qd252x64_1.sys,qd252x64_1.sys,timeout,300.6769745349884,0,0,0
qd26032.sys,qd160.sys,timeout,300.39145708084106,0,0,0
qd26032_1.sys,qd26032_1.sys,timeout,300.6142518520355,0,0,0
qd260x64.sys,qd160.sys,,217.356831073761,0,0,0
qd260x64_1.sys,qd260x64_1.sys,,174.71857404708862,0,0,0
qd262x64.sys,qd160.sys,timeout,300.8483455181122,0,0,0
qd262x64_1.sys,qd262x64_1.sys,timeout,300.8032250404358,0,0,0
qdbusb.sys,qdbusb.sys,,3.378593683242798,0,0,0
qenda.sys,qenda.sys,,4.049665451049805,0,0,0
qevbda.sys,qevbda.sys,,3.763232707977295,0,0,0
qicflt.sys,qicflt.sys,no sinks found,4.905421257019043,0,0,0
rcblan.sys,rcblan.sys,,4.001358270645142,0,0,0
rcblan_1.sys,rcblan_1.sys,,4.083715915679932,0,0,0
rcbottom.sys,rcbottom.sys,,4.014410018920898,0,0,0
rcbottom_1.sys,rcbottom_1.sys,,3.842414379119873,0,0,0
rccfg.sys,rccfg.sys,no sinks found,4.450150728225708,0,0,0
rccfg_1.sys,rccfg_1.sys,no sinks found,4.405707597732544,0,0,0
rcraid.sys,rcraid.sys,,4.139945030212402,0,0,0
rcraid_1.sys,rcraid_1.sys,,4.08579683303833,0,0,0
revo51_64.sys,revo51.sys,,4.249147415161133,0,0,0
revo51_64_1.sys,revo51_64_1.sys,,4.2066991329193115,0,0,0
revo71_64.sys,revo71.sys,,3.826889991760254,0,0,0
revo71_64_1.sys,revo71_64_1.sys,,3.8323814868927,0,0,0
rf1wdm.sys,rf1wdm.sys,,3.800532817840576,0,0,0
rf1wdm64.sys,rf1wdm.sys,,3.729069948196411,0,0,0
rf1wdm64_1.sys,rf1wdm64_1.sys,,3.62664532661438,0,0,0
rf1wdm_1.sys,rf1wdm_1.sys,,3.584758996963501,0,0,0
rf2wdm.sys,rf2wdm.sys,,3.691976308822632,0,0,0
rf2wdm64.sys,rf2wdm.sys,,4.185777187347412,0,0,0
rf2wdm64_1.sys,rf2wdm64_1.sys,,3.9804277420043945,0,0,0
rf2wdm_1.sys,rf2wdm_1.sys,,3.666567087173462,0,0,0
rio.sys,rio.sys,,13.308017492294312,0,0,0
rio_1.sys,rio_1.sys,,58.72918200492859,0,0,0
rockusb.sys,rockusb.sys,no sinks found,34.639354944229126,0,0,0
rockusb_1.sys,rockusb_1.sys,no sinks found,34.4834361076355,0,0,0
rt630x64.sys,rt630.sys,,3.8550992012023926,0,0,0
rt630x64_1.sys,rt630x64_1.sys,,3.648348808288574,0,0,0
rt630x86.sys,rt630.sys,,4.107969760894775,0,0,0
rt630x86_1.sys,rt630x86_1.sys,,4.097839593887329,0,0,0
rt640x64.sys,rt640.sys,,3.8560731410980225,0,0,0
rt640x64_1.sys,rt640x64_1.sys,,3.8435490131378174,0,0,0
rt640x86.sys,rt640.sys,,4.1444032192230225,0,0,0
rt640x86_1.sys,rt640x86_1.sys,,4.130710124969482,0,0,0
rt64win7.sys,rt64win7.sys,,4.068780422210693,0,0,0
rt64win7_1.sys,rt64win7_1.sys,,3.9465620517730713,0,0,0
rt86win7.sys,rt86win7.sys,,4.048294544219971,0,0,0
rt86win7_1.sys,rt86win7_1.sys,,4.165877103805542,0,0,0
rtbth.sys,rtbth.sys,timeout,300.0246868133545,0,0,0
rtbth_1.sys,rtbth_1.sys,timeout,300.0377206802368,0,0,0
rtf64x64.sys,rtf.sys,,3.478499412536621,0,0,0
rtf64x64_1.sys,rtf64x64_1.sys,,3.4924538135528564,0,0,0
rtl8150x64_1.sys,rtl8150x64_1.sys,,4.29428243637085,0,0,0
rtl8150x64_3.sys,rtl8150x64_3.sys,,4.207147121429443,0,0,0
rtl8185.sys,rtl8185.sys,,4.073647499084473,0,0,0
rtl8187B.sys,rtl8187b.sys,,3.8844456672668457,0,0,0
rtl8188ee.sys,rtl8188ee.sys,,3.848253011703491,0,0,0
rtl8188gu.sys,rtl8188gu.sys,,4.078146934509277,0,0,0
rtl8188gu_XP.sys,rtl8188gu_.sys,,4.319192886352539,0,0,0
rtl8192ce.sys,rtl8192ce.sys,,3.785731554031372,0,0,0
rtl8192de.sys,rtl8192de.sys,,4.167595148086548,0,0,0
rtl8192du.sys,rtl8192du.sys,,3.6651501655578613,0,0,0
rtl8192se.sys,rtl8192se.sys,,4.008975028991699,0,0,0
rtl8192su.sys,rtl8192su.sys,,3.827360153198242,0,0,0
rtl8192u.sys,rtl8192u.sys,,3.703535556793213,0,0,0
rtl819xp.sys,rtl819.sys,,3.588143825531006,0,0,0
rtlh64.sys,rtlh.sys,,3.9617676734924316,0,0,0
rtlh64_1.sys,rtlh64_1.sys,,3.9212543964385986,0,0,0
rtlh86.sys,rtlh.sys,,3.934023857116699,0,0,0
rtlh86_1.sys,rtlh86_1.sys,,4.099030256271362,0,0,0
rtump62x64.sys,rtump62.sys,,4.219062328338623,0,0,0
rtump62x64_1.sys,rtump62x64_1.sys,,4.0888049602508545,0,0,0
rtump62x86.sys,rtump62.sys,,4.164043426513672,0,0,0
rtump62x86_1.sys,rtump62x86_1.sys,,4.034856081008911,0,0,0
rtump63x64.sys,rtump63.sys,,4.030240535736084,0,0,0
rtump63x64_1.sys,rtump63x64_1.sys,,4.2027904987335205,0,0,0
rtump63x86.sys,rtump63.sys,,3.8950798511505127,0,0,0
rtump63x86_1.sys,rtump63x86_1.sys,,4.062771797180176,0,0,0
rtump64x64.sys,rtump.sys,,3.594710111618042,0,0,0
rtump64x64_1.sys,rtump64x64_1.sys,,3.8256044387817383,0,0,0
rtump64x86.sys,rtump.sys,,4.214324951171875,0,0,0
rtump64x86_1.sys,rtump64x86_1.sys,,4.299357175827026,0,0,0
rtux64lh.sys,rtux64lh.sys,,3.8573732376098633,0,0,0
rtux64lh_1.sys,rtux64lh_1.sys,,3.935457706451416,0,0,0
rtux64w10.sys,rtux64w10.sys,,4.06228494644165,0,0,0
rtux64w10_1.sys,rtux64w10_1.sys,,4.109192132949829,0,0,0
rtux64w7.sys,rtux64w7.sys,,3.61338210105896,0,0,0
rtux64w7_1.sys,rtux64w7_1.sys,,3.7396435737609863,0,0,0
rtux64w8.sys,rtux64w8.sys,,3.872403383255005,0,0,0
rtux64w8_1.sys,rtux64w8_1.sys,,3.905121088027954,0,0,0
rtux64xp.sys,rtux64.sys,,3.7684757709503174,0,0,0
rtux64xp_1.sys,rtux64xp_1.sys,,3.4108192920684814,0,0,0
rtux86lh.sys,rtux86lh.sys,,4.09476113319397,0,0,0
